stn_code,state,location,type,so2,no2,rspm,pm2_5_x,date,year,month,day,co_gt,nox_gt,no2_gt,o3_gt,so2_gt,pm10,temperature,humidity,pressure,windspeed,winddirection,co_nox_ratio,nox_no2_ratio,temp_humidity_index,airqualityindex,co_ma3,no2_ma3,o3_ma3
633,3,2,2,4.0,8.0,71.0,20.5,2015-05-15,2015,5,15,4.454381800255662,143.03979592010975,102.58356618936304,101.4393580712,24.950488142883387,132.75363133921454,13.14484028802906,49.51084384625222,997.796515141977,10.246916989126571,196.7795600762599,0.0708975319193363,1.585203190300727,5.957118659931408,233.82108708204603,4.629630724244868,101.29117224907544,98.8724966795236
633,3,2,2,4.0,9.0,61.0,18.8,2015-05-20,2015,5,20,4.73672963100414,144.7341546572374,115.92646924351102,83.5110448482552,26.86719412464215,140.74556009023522,18.33179260713777,57.05547484299286,1007.2973576679824,9.246782445394109,152.958718445088,0.0605899148963577,1.4864267088377792,10.58451293300881,226.17988410357617,4.955430323726103,115.78379040149665,81.86121241048646
633,3,2,2,4.0,9.0,60.0,18.3,2015-05-22,2015,5,22,4.895890993791833,126.2522528118074,89.16418808633914,96.59214268431111,24.05168671236427,141.23226647043302,16.483988230144643,53.35420878845932,982.0386833611436,11.652588379733226,207.9391572439081,0.051246816951851,4.382318723619569,8.19873316847165,286.88468153739535,4.935899529913203,88.90586477941157,93.4345733744285
633,3,2,2,5.0,10.0,74.0,22.1,2015-05-27,2015,5,27,4.110764609848734,141.47714220395224,119.30028425530686,86.52368253927341,26.042755071878855,154.61715501979032,17.48041059360926,48.492457188911,994.7312165045332,9.158538949022144,189.49636349360944,0.0618980564732971,1.6309802893115293,8.636149707833967,269.155789469748,4.305129102280763,119.73889335606955,89.28924473432761
633,3,2,2,3.0,10.0,37.0,10.4,2015-05-29,2015,5,29,5.033480526883348,154.46039043029518,112.43890377010332,82.12017855982519,26.225437299605616,187.2169985541063,24.554744363462586,56.690767899572194,1010.43888070203,8.601625610992361,178.540803979462,0.1525179705583912,2.592669797334605,13.875733955254963,274.4809408075261,5.0248106103790855,111.2148841081771,82.53826901863144
633,3,2,2,4.0,8.0,30.0,9.9,2015-06-03,2015,6,3,5.816105404949066,149.44467471942775,93.73240448963077,79.41711700984744,22.6145349673875,142.1745742061797,11.880689183462929,52.14083972885129,1001.153167367182,9.689279237232368,213.72194569897647,0.1080198387080818,2.511257564549049,6.542008238891605,268.45273199905904,5.739159896325893,93.88521185672734,78.14393894459538
633,3,2,2,4.0,8.0,59.0,19.8,2015-06-05,2015,6,5,4.694221259943178,142.02082800395132,89.71760085989952,71.53848095573511,29.019900825287547,134.4168948671439,18.09851617974339,55.43197165885334,997.0663931417304,11.645522586729692,197.55986059189456,0.054849728636628,3.6653524500975903,10.270742856742654,295.26320531589704,4.6123385465458995,95.01316182723345,72.50246073827614
633,3,2,2,4.0,9.0,53.0,20.7,2015-06-10,2015,6,10,5.017429002925982,140.4200699768055,95.13485812826784,75.52728782869814,25.974199705034792,150.91781414944447,15.953513668890858,63.14610815597769,994.5913945210164,8.808836581101707,189.62445635578376,0.075245562179454,8.271126663614956,9.959311397629897,223.2415343678344,4.838250200156431,100.23820085751537,74.81885031265557
633,3,2,2,3.0,6.0,48.0,16.9,2015-06-12,2015,6,12,5.5445539946779325,132.39918274421225,101.19073074972796,85.90302457290612,27.77110119446799,171.7110314512215,14.462346196381269,46.6482688420249,995.1819447931016,9.33340309569296,137.7098113351075,0.2223991264814231,7.317476278479845,6.4841573072448115,318.01051776890273,5.4322347992901925,104.9880804624518,90.81388064195062
634,3,5,2,4.0,9.0,64.0,25.0,2015-01-03,2015,1,3,5.1036590984709305,171.79162442482163,95.85734565128456,104.54143331423056,22.065236337464594,141.4192167516198,15.330365445426944,46.80435341945864,1006.077138276268,10.655322047103873,163.4679268604701,0.095663550847293,2.425845090931327,6.079303355134498,225.70693920467903,5.128707609056936,94.48808684487636,107.19801796885334
634,3,5,2,4.0,9.0,66.0,25.0,2015-01-08,2015,1,8,4.779653798968482,163.1360415958376,84.37593804589737,88.80724314694879,27.700300153438334,182.53333093820433,16.573984691273374,52.30465836967475,1010.0628589207764,8.378094772548513,153.41005226625592,0.0479593391970552,4.508527952260799,8.540535983197463,230.0414130006142,4.61551768425158,83.71253260181726,92.05713708756927
634,3,5,2,3.0,9.0,40.0,12.0,2015-01-10,2015,1,10,5.078372300000505,148.1029763830022,95.76881765316324,85.24932106959417,26.164923421596416,164.1718362458631,13.427243524874404,47.869832449657935,1004.2572067268716,10.021230027191873,198.8400108301977,0.0629142189715344,2.392936124342343,6.168725596303781,230.80647012475737,5.104082564473237,97.03503108463892,83.26782533397407
634,3,5,2,4.0,9.0,50.0,17.0,2015-01-14,2015,1,14,4.460132821708109,151.7321308128296,107.6697887256052,91.69023574053894,28.770945701409858,143.92057431642596,18.636919883272544,60.7970042053256,1001.4667779889776,11.726864110354768,154.90711259322592,0.0689213561305491,2.3789386549197147,11.171850595071918,214.84221327433264,4.5245411130085476,105.7554666817689,95.22071542740105
634,3,5,2,4.0,9.0,74.0,25.0,2015-01-16,2015,1,16,4.665133420289892,111.79297742662632,93.7148841011274,88.36494403021165,21.329221290480756,153.9697695095917,18.49142417789936,53.92418179775242,998.8857204168412,9.949003907733283,176.29074584957644,0.0759262931156798,1.6589507182696988,9.688975979880649,196.99355941019087,4.624886032249514,88.18924629985015,87.35328099999096
634,3,5,2,5.0,9.0,73.0,29.0,2015-01-20,2015,1,20,5.044436139599484,158.01914921320528,107.17251342053102,76.69859950450048,21.318588764691423,167.7416281806545,14.762171869833049,51.661064981265575,993.4674067019342,12.671467286116714,181.17714717180465,0.0444399391285797,4.178745154571374,7.0020562974007925,240.84860399618117,4.918066691302146,103.47473041992896,77.07441021927701
634,3,5,2,4.0,9.0,71.0,28.0,2015-01-22,2015,1,22,5.984469769942489,161.1358496392709,99.87414952115562,92.815735169476,26.77737771054308,175.51845451534402,12.06822283239272,56.409006044008414,993.2640495667524,11.405240822573884,175.15578507708537,0.0927512685361401,7.090589424858453,6.662182841730362,276.56291038398433,6.118598821248895,100.47742232271584,96.49904165358976
634,3,5,2,5.0,9.0,61.0,23.0,2015-01-28,2015,1,28,4.247856612117432,168.97225407382732,87.8463258498601,80.77953548016926,22.113862928984275,145.22609265525296,18.783165609831595,52.15699276817738,997.6857158381584,9.826514910589674,176.51002016754134,0.0336714835519146,2.911818365661855,10.62117296252845,252.7495304023045,4.245779351120549,86.19727735235557,81.5586992971097
634,3,5,2,6.0,12.0,74.0,24.0,2015-01-30,2015,1,30,4.988538538719454,158.85433020146553,119.03736876693644,78.7429915649203,27.413458203925018,168.98728561320536,18.60123827025936,49.67526188707861,992.899682017164,9.56205222185819,200.81359477077,0.0384765485435597,2.090733972448979,9.816433329518082,251.0932130196794,4.954169689882277,118.63846392997816,81.53628207106371
634,3,5,2,3.0,9.0,49.0,19.0,2015-02-04,2015,2,4,4.497800261868126,133.2209877419706,92.04231815941604,80.10991954398929,20.805904842271605,154.49845956345925,15.226008867556589,51.14855746268725,1002.4113985654064,9.094249359353912,158.32661655123147,0.0636219937408329,2.245333318637693,7.465267561826564,245.658791602949,4.5063879000202345,94.95749057901672,78.79486867887154
634,3,5,2,4.0,9.0,45.0,17.0,2015-02-06,2015,2,6,4.020375303620659,136.97047428749258,90.34854490114708,90.45545612733603,27.01524487031148,128.3130187174003,23.13530994814248,51.40343040454706,998.2052329098306,10.26687442800468,185.60781405379885,0.0413236017848356,4.912625486937187,11.87372544891826,225.0757554131578,4.058435866443729,90.26881475771006,91.35103127296703
634,3,5,2,3.0,7.0,74.0,29.0,2015-02-11,2015,2,11,5.879477664755556,169.71227137397835,101.73482047312052,94.61240718601694,25.62530944451421,158.22018296809065,16.92539242792725,52.26701897375191,995.0696701120054,11.262911714123884,212.17537039358623,0.0563079777380362,3.6890443665127304,9.604376904274837,265.9983683472178,5.586080982737127,102.52717818763912,92.1840750029351
634,3,5,2,5.0,9.0,73.0,23.0,2015-02-13,2015,2,13,5.04367620816235,158.31077695469415,101.65434845153604,100.87703210375598,22.61021565539583,152.70793726952743,16.286462042530705,60.46525014411051,1009.4259287160236,12.404994706625777,182.7764033988593,0.0504944604957488,3.20629932634383,10.113864139638284,227.76551018054568,4.97907728507074,99.69727437421184,100.40289848785729
634,3,5,2,5.0,10.0,85.0,25.0,2015-02-18,2015,2,18,5.461796596395381,131.7155724428116,94.5376271137904,69.21782254409665,29.68078247738499,173.0288308884159,16.88357039306266,54.84073400704224,997.2186224965365,8.82686443629242,198.36629363099783,0.0843526594565865,2.085679177752506,8.96360284023309,267.74692193643244,5.553703407395649,96.92594960937149,65.90002968043545
634,3,5,2,5.0,9.0,85.0,30.0,2015-02-20,2015,2,20,4.928956222746023,154.3608109224927,105.5505544405398,101.77972736034631,25.485084457416335,144.18067872547394,13.216977498482532,55.712175956259195,1002.2209552368166,9.339957632740004,196.72589874692216,0.0500852698184875,2.6916388977040935,7.495659896931207,237.94220506699745,4.74886665245715,107.63672919296135,97.15228569627835
634,3,5,2,4.0,9.0,68.0,24.0,2015-02-25,2015,2,25,5.199311919835913,131.76247250727286,115.36061406066123,87.76711533767862,23.01700487587233,148.45151462525993,17.476717313903148,53.36291029189408,1003.5065280290654,11.599880642268452,182.8038168539031,0.0843703951417454,1.4746325676802856,9.701698400748652,256.4027485495246,4.907773901783134,114.62099781882888,88.64504129330668
634,3,5,2,4.0,9.0,66.0,23.0,2015-02-27,2015,2,27,4.781104331360214,148.589860707212,106.18613327794628,86.5431251502893,26.049251985423226,169.6732450592327,18.60069345795054,56.93138106752071,1000.2141130133004,7.656835632234344,160.15986603535043,0.0605993561631964,2.8502929866386246,9.53131287975223,278.9785767273423,5.076845662961158,103.96436834346544,89.35661939659991
634,3,5,2,5.0,9.0,85.0,33.0,2015-03-04,2015,3,4,4.416282807571494,147.40771053263387,106.9888558187422,86.99163647275624,32.28964972934981,144.8488803348592,23.86883437188982,59.64352233004802,989.9746016688106,9.734567611442998,142.8362152506692,0.0500092479836883,2.693028920299534,14.155693921235477,270.7153397473562,4.635170515479842,107.84305850002904,90.52749689932192
634,3,5,2,4.0,9.0,72.0,24.0,2015-03-07,2015,3,7,4.421012266977492,148.89859411156078,93.1782877387365,70.87762277746207,21.900498906926245,163.2718203603724,16.045228194501167,55.555587922824806,1003.7002092814164,11.043239832134846,199.84786609176453,0.0385364469423038,3.1392805035474285,7.878611499417417,240.09374893466804,4.409968882106779,89.34076666919178,70.85791264392152
634,3,5,2,4.0,9.0,47.0,16.0,2015-03-11,2015,3,11,5.094811073605773,141.674205380079,108.157642965163,101.16568421031307,27.829917854219,145.83093521011816,20.88501121085789,59.32348355079902,1009.3176862368784,9.621225095823656,166.29844001156707,0.0461320965292962,2.434287033546284,12.686114714138562,227.48992884970667,5.127718513284299,104.97775918012644,99.53266615819577
634,3,5,2,4.0,9.0,47.0,16.0,2015-03-13,2015,3,13,4.605316119101329,184.34923685629545,88.12419918760122,87.02255754268386,23.21587054630477,153.6603869753595,18.54162606861676,50.196022410693054,1004.1592949216632,8.562105197997868,155.40618635617702,0.0434367712307419,7.899138252085478,9.472896825171697,193.77516784212324,4.8166676386520155,89.98113315176755,91.92815070609828
634,3,5,2,4.0,9.0,71.0,22.0,2015-03-18,2015,3,18,6.070454336982011,137.67427382790282,101.62284247622,90.0111902848681,25.53485785498784,154.45696186660643,9.690813234310554,54.77057844671384,1006.681803613516,9.69620231042243,181.85767051323248,0.1492477297526581,4.091024174796414,5.552185859337988,251.68366372552035,5.9703040523441,102.35127699652826,90.53454486659112
634,3,5,2,4.0,9.0,58.0,21.0,2015-03-20,2015,3,20,5.070608949611204,154.65105049355503,82.70635490984856,104.35904744243749,23.206177513729234,157.67365706954172,15.594112514105428,62.52213408449031,994.9008369081324,9.213408967401874,170.44182994782383,0.0539999083587792,9.31300181067992,9.644362863112937,264.11485865350716,5.181221946815599,82.79667029120064,104.6748500332517
634,3,5,2,4.0,9.0,66.0,22.0,2015-03-25,2015,3,25,4.904070739877663,140.25232600345117,95.23788740212336,79.89370759570998,31.613398445092184,131.96910201343533,15.893320631038575,51.385119176450445,996.8666115101768,8.200614394463466,180.695539996942,0.0654782388131959,6.655794820129242,7.670775156793084,245.8849887185761,4.9903329646688155,94.59996873270906,79.61833199775334
634,3,5,2,4.0,9.0,66.0,22.0,2015-03-27,2015,3,27,4.890560171485098,124.52820949014654,111.51728795645532,91.73097582148056,29.96957196549667,170.08376606955375,16.735913530328247,60.61781362177223,998.3669033594329,10.38570271201925,139.84828578179352,0.071548365818992,1.9432080770404665,9.966889350418274,301.36426845980213,4.9326144726505525,110.11722896897784,92.1057377938785
634,3,5,2,4.0,9.0,52.0,16.0,2015-04-01,2015,4,1,5.9737084916967484,147.72228095227766,89.8622808534688,99.60202473113806,26.654747845708957,180.0545895672578,22.27783553751496,59.438739962146165,1003.8138197569898,10.389677110777788,216.38246726530792,0.0955037433176116,3.624673220681625,12.958371280093033,184.292901776074,5.787308194357323,89.9089209177592,98.0659828788366
634,3,5,2,4.0,9.0,44.0,13.0,2015-04-03,2015,4,3,5.775414316009403,155.27285492526312,100.56205587066404,112.45287037836698,17.58649334172985,161.3022484380284,19.71649062738402,48.99786041727924,1000.4622335816888,11.182458640745711,186.44453300477687,0.0892743093647604,3.65192029460448,9.34997874418456,284.52061462557293,5.61274566512694,101.15641510280533,109.62427045369424
634,3,5,2,6.0,9.0,54.0,18.0,2015-04-08,2015,4,8,4.692849480012035,154.80382792457712,112.35666403138408,121.00099093487216,24.4630106154782,132.0959700912229,18.287933257446273,50.932341798393715,990.5118201807414,9.50548849253568,226.77902654544553,0.0597950823634637,4.77137222969425,9.28781014356148,253.9319365502988,4.863203863477332,112.28003272892546,117.19178228323858
634,3,5,2,4.0,9.0,32.0,12.0,2015-04-10,2015,4,10,4.0155619047925155,154.32586688980356,90.09665871084678,90.41975138284754,32.78087921193665,149.2828427829845,16.445843251815436,45.12013833324244,999.3750181783686,10.52777296974521,171.71630546652526,0.0725367629590641,3.276699945706042,7.042139019904432,240.2491103794388,4.049437420846286,90.73368869929509,90.43620368545275
634,3,5,2,5.0,11.0,87.0,32.0,2015-04-15,2015,4,15,5.635424699369331,151.9997866370745,104.6163432131642,91.36992455736402,25.210714011333124,150.99702094383872,16.60240136267262,53.98347552720214,996.2926127974014,11.061415536202142,174.2547982724357,0.0757334022156385,3.526745514810278,9.408276843988176,284.30821650164864,5.643675564199551,104.282354561981,94.0309951857377
634,3,5,2,4.0,9.0,73.0,28.0,2015-04-17,2015,4,17,5.795759041842316,140.9765331116651,124.34190738811184,93.11568424302344,22.6296860734348,164.6309360268798,22.103109135669115,53.67251657645303,986.8017421512094,12.50861730897253,188.6487304522814,0.1653392016895619,1.8595818090155347,11.473391128304709,233.68316551492003,5.570800999657642,123.48504461108026,93.21570896826717
634,3,5,2,4.0,9.0,70.0,24.0,2015-04-22,2015,4,22,4.934899345205245,165.12741758248396,104.36204552576062,83.1238217004374,27.784981797965628,114.55283339134292,18.371909841819768,50.30091363375808,998.7930651738408,8.225540239246158,169.78406229826655,0.0469363944140452,2.430200796745376,8.740208364486762,272.03755694773884,4.817005582885657,102.8941046288614,86.49038563162274
634,3,5,2,5.0,9.0,74.0,24.0,2015-04-24,2015,4,24,5.084400139732044,148.612256853496,97.57873575677824,91.54527089284784,22.46271013310344,164.68961390989188,16.635628516828692,57.59909012346234,1006.4503169862688,10.104079753568175,188.51404852981784,0.2690101082229198,2.835128273908157,10.517713614917971,311.32358619084374,5.315534285116213,94.88446205939208,91.05940944725177
634,3,5,2,3.0,9.0,53.0,15.0,2015-04-29,2015,4,29,5.0371392628438745,146.29399953693914,98.03426344426236,86.68475466354766,21.14885470434539,167.019620256337,13.26820927358616,51.82070857362595,995.212787975526,10.33877353852736,182.42496781811693,0.07130692103165,3.333705883172098,6.9662509700044355,189.46611647194823,5.057807905296321,96.45782874919708,90.25818235306332
634,3,5,2,4.0,9.0,67.0,26.0,2015-05-02,2015,5,2,5.399301177270735,148.5503002631751,96.60417461911156,76.33019950288039,27.089717621293715,123.66329239367693,15.930559897042013,62.48484605068922,999.3886827749044,9.873764181530715,148.42244139789491,0.1123891119370729,3.508590391628262,9.94182557876173,217.7078281426894,5.47554289798072,96.49483145767634,78.76741515278884
634,3,5,2,4.0,9.0,59.0,22.0,2015-05-06,2015,5,6,4.728864926459875,150.73122382826372,105.74683995248614,91.58788577079606,22.758537299957695,150.53582295682625,20.360279283751236,53.713999632956586,1002.6954141584793,9.62773493810186,173.11911930561868,0.080868804190892,4.009422957738052,11.868524249995415,234.92516541414352,4.761119569858864,108.68405000157328,93.06931111517416
634,3,5,2,3.0,8.0,57.0,21.0,2015-05-08,2015,5,8,5.362765120988462,138.32071194487833,98.67795850735418,72.80930986462512,26.189466686503277,159.15820621524043,18.009840027426304,55.59728564379265,997.156412160748,10.1572321938871,179.63395493912924,0.0919626639521682,2.4816014194176454,10.456261108339293,275.2819652764724,5.416827797546233,101.41774822958438,72.33374916898678
634,3,5,2,4.0,9.0,49.0,18.0,2015-05-13,2015,5,13,5.374896917975651,138.8599797035168,97.72189964131776,86.85853342140501,25.03386013292464,144.72015937179958,19.85448347750298,50.50228251095046,993.8245863950268,11.143030846386518,166.17803236800592,0.0645908465595372,3.1836182512742113,9.11021102086918,236.38980474526537,5.604614312251912,96.56232920727588,85.66687566751489
634,3,5,2,6.0,11.0,51.0,14.0,2015-05-15,2015,5,15,4.454381800255662,143.03979592010975,102.58356618936304,101.4393580712,24.950488142883387,132.75363133921454,13.14484028802906,49.51084384625222,997.796515141977,10.246916989126571,196.7795600762599,0.0708975319193363,1.585203190300727,5.957118659931408,233.82108708204603,4.629630724244868,101.29117224907544,98.8724966795236
634,3,5,2,5.0,9.0,47.0,17.0,2015-05-20,2015,5,20,4.73672963100414,144.7341546572374,115.92646924351102,83.5110448482552,26.86719412464215,140.74556009023522,18.33179260713777,57.05547484299286,1007.2973576679824,9.246782445394109,152.958718445088,0.0605899148963577,1.4864267088377792,10.58451293300881,226.17988410357617,4.955430323726103,115.78379040149665,81.86121241048646
634,3,5,2,4.0,9.0,33.0,11.0,2015-05-22,2015,5,22,4.895890993791833,126.2522528118074,89.16418808633914,96.59214268431111,24.05168671236427,141.23226647043302,16.483988230144643,53.35420878845932,982.0386833611436,11.652588379733226,207.9391572439081,0.051246816951851,4.382318723619569,8.19873316847165,286.88468153739535,4.935899529913203,88.90586477941157,93.4345733744285
634,3,5,2,3.0,9.0,41.0,15.0,2015-05-27,2015,5,27,4.110764609848734,141.47714220395224,119.30028425530686,86.52368253927341,26.042755071878855,154.61715501979032,17.48041059360926,48.492457188911,994.7312165045332,9.158538949022144,189.49636349360944,0.0618980564732971,1.6309802893115293,8.636149707833967,269.155789469748,4.305129102280763,119.73889335606955,89.28924473432761
634,3,5,2,3.0,9.0,45.0,12.0,2015-05-29,2015,5,29,5.033480526883348,154.46039043029518,112.43890377010332,82.12017855982519,26.225437299605616,187.2169985541063,24.554744363462586,56.690767899572194,1010.43888070203,8.601625610992361,178.540803979462,0.1525179705583912,2.592669797334605,13.875733955254963,274.4809408075261,5.0248106103790855,111.2148841081771,82.53826901863144
634,3,5,2,3.0,8.0,34.0,11.0,2015-06-03,2015,6,3,5.816105404949066,149.44467471942775,93.73240448963077,79.41711700984744,22.6145349673875,142.1745742061797,11.880689183462929,52.14083972885129,1001.153167367182,9.689279237232368,213.72194569897647,0.1080198387080818,2.511257564549049,6.542008238891605,268.45273199905904,5.739159896325893,93.88521185672734,78.14393894459538
634,3,5,2,4.0,9.0,49.0,19.0,2015-06-05,2015,6,5,4.694221259943178,142.02082800395132,89.71760085989952,71.53848095573511,29.019900825287547,134.4168948671439,18.09851617974339,55.43197165885334,997.0663931417304,11.645522586729692,197.55986059189456,0.054849728636628,3.6653524500975903,10.270742856742654,295.26320531589704,4.6123385465458995,95.01316182723345,72.50246073827614
634,3,5,2,5.0,9.0,47.0,15.0,2015-06-10,2015,6,10,5.017429002925982,140.4200699768055,95.13485812826784,75.52728782869814,25.974199705034792,150.91781414944447,15.953513668890858,63.14610815597769,994.5913945210164,8.808836581101707,189.62445635578376,0.075245562179454,8.271126663614956,9.959311397629897,223.2415343678344,4.838250200156431,100.23820085751537,74.81885031265557
634,3,5,2,4.0,10.0,74.0,28.0,2015-06-12,2015,6,12,5.5445539946779325,132.39918274421225,101.19073074972796,85.90302457290612,27.77110119446799,171.7110314512215,14.462346196381269,46.6482688420249,995.1819447931016,9.33340309569296,137.7098113351075,0.2223991264814231,7.317476278479845,6.4841573072448115,318.01051776890273,5.4322347992901925,104.9880804624518,90.81388064195062
774,3,38,2,5.0,9.0,94.0,35.0,2015-01-02,2015,1,2,4.637801731203898,166.6168422029423,92.1668335410895,93.9856635153701,28.128130149448335,142.2287186458838,18.584977438453148,57.78434012947995,999.1722584557916,10.080148447850044,157.3137322370592,0.0362766885286012,4.12846874709905,11.376771824040285,293.8532034833558,4.592842148497064,94.52301859232904,95.0817769525054
774,3,38,2,4.0,9.0,90.0,32.0,2015-01-07,2015,1,7,4.545046541466211,135.6881720034041,99.69165164375556,69.30228978861659,26.333366648176593,146.19538129105905,16.39515392697913,60.47646364064016,1001.8661191511906,11.064584438011536,183.8269177884462,0.1242646415202179,3.1553636486812757,11.169254768510546,198.1496576365273,4.600759896932453,99.60704226636857,65.95412782728891
774,3,38,2,4.0,9.0,82.0,29.0,2015-01-09,2015,1,9,5.013245518305581,129.6342551956741,73.31893737430873,94.64106302921203,30.185564681881974,167.23378432520232,13.834832694421443,55.12307754722723,996.7574930833022,11.485266383322802,181.42251775888911,0.0787703865585559,4.09026103927718,7.270254731484546,256.7076373247856,5.109613340319151,74.06742783404137,93.49570273530044
774,3,38,2,4.0,8.0,70.0,24.0,2015-01-13,2015,1,13,4.372311301193146,156.2993115762061,89.24555220729555,93.8085386951913,23.217798132627607,161.5896181010432,16.9781361702659,60.80214916304522,996.5152945648252,11.2919276929563,163.33554671327036,0.0473502146947886,4.21419213977421,10.068705138735169,202.66039457134215,4.503624228014792,87.75052871264944,92.25489893983786
774,3,38,2,5.0,11.0,83.0,27.0,2015-01-15,2015,1,15,4.811049523178425,169.13753048161595,102.12437927930608,84.05150381609536,23.293363838347812,157.4066127345438,16.297409238345974,55.31895100271035,991.3632604476584,10.664612634700758,178.56419565184055,0.0417270613076324,3.6408004681715993,9.052192427662447,213.6192505282702,4.541038249982331,105.833419003907,82.76071214290623
774,3,38,2,4.0,9.0,78.0,30.0,2015-01-21,2015,1,21,5.626560727543865,135.6472126626379,101.78205907826288,86.10765979855444,22.570738696363012,164.431193825883,15.127878044204602,46.56047005220355,1000.541809548512,10.754363367052854,172.05665467099882,0.1309394815788577,2.701577053539888,7.025805917140569,228.3741899591305,5.637338055679499,102.72455576230932,83.50244183283813
774,3,38,2,5.0,10.0,94.0,33.0,2015-01-23,2015,1,23,6.1073197021403125,120.73780094523444,109.839620453424,74.91800726567703,24.610265613005136,151.1912798851633,19.38704565020985,52.09885305165876,996.1172057133398,7.297493791387306,166.32804205935125,0.1159814197313372,2.0449684358236473,10.24183855959846,234.7801645510067,5.933671934502186,112.35522471722646,73.07760171031339
774,3,38,2,3.0,7.0,85.0,29.0,2015-01-27,2015,1,27,4.340054918132424,175.19741206879667,91.7921026023089,89.3616241434816,26.519913401210975,129.76337412803858,19.66139487293485,51.34608688195957,998.5937199017236,9.525916226507134,202.15778582541137,0.0376982356545455,4.8128285780345434,10.402412495068472,281.23880678132315,4.255866553065351,96.15072113666052,91.27662454065376
774,3,38,2,4.0,9.0,71.0,24.0,2015-01-29,2015,1,29,4.957500317371989,150.0157465948657,71.07518171397724,99.56189298186705,26.635194367260095,160.81066961584136,14.85105267329962,59.94396973096493,994.334551716546,10.0953193351572,206.0799878913446,0.0670150551060913,4.819836830279086,8.576568541700142,260.80834955961024,5.044239103424192,69.66167301884487,95.35553529156506
774,3,38,2,4.0,9.0,82.0,28.0,2015-02-03,2015,2,3,6.291346926429502,134.71441887035687,96.14525644167104,86.84774507171426,28.675000513128197,198.4725399433831,21.53237569670274,52.42225587563686,994.1246203126856,9.083411359611336,211.51777346573692,0.0965397744652363,1.952783130643357,10.400779283346852,280.4401996594278,6.211354732669368,93.2103898270996,87.93320153779239
774,3,38,2,4.0,10.0,91.0,32.0,2015-02-05,2015,2,5,4.312775444691448,161.26789687802392,103.49364283989144,91.20011516769188,30.339835574018096,142.77357586776395,15.184580150999528,55.89521777817075,995.6504369837944,8.780778752578255,194.90938332389672,0.073775861363805,3.764148811357952,8.782582766034158,195.33243429799657,4.373165604591993,100.5259348858626,89.73902809722891
774,3,38,2,4.0,10.0,87.0,32.0,2015-02-10,2015,2,10,4.1803056857358385,149.89600073976624,93.05889278103412,78.0654000464897,30.964633530973305,132.73173242155576,17.898137523669003,63.99072690925333,1009.260224443708,9.299929747057227,135.87283129830357,0.1418110764209766,4.38872988429999,12.326764448903075,232.86148192642975,4.370808743673806,94.63773824090282,79.06928209468305
774,3,38,2,5.0,10.0,93.0,31.0,2015-02-12,2015,2,12,5.8984402490603465,138.9289937357174,82.28961209541939,89.14665025335096,27.535428201851857,147.1258008235811,16.269898773463897,55.21181154437153,997.7140871713748,10.82127865322684,181.9563844830176,0.074811383839918,3.1402475452086698,9.627945623242836,295.4737602060157,6.058094314506067,81.42995491349053,93.8372610361069
774,3,38,2,5.0,11.0,82.0,31.0,2015-02-17,2015,2,17,5.71525179815922,152.67382967665873,107.37797378285188,92.09127985802483,30.917573925229917,140.02091201628056,24.310807985994675,54.34026666037868,1008.0412045894876,10.326638781132337,192.86254978644865,0.0661741964085822,1.4948131582921196,12.3514520019622,249.71334386562197,5.511958536643154,107.59956550966558,94.44795856333634
774,3,38,2,4.0,9.0,84.0,29.0,2015-02-19,2015,2,19,5.552810567293421,173.6665718879036,114.48987303381888,91.29915033849312,22.527887797289253,181.37877048633564,12.989631326117395,50.53551990947213,992.9580008757416,9.02743376911422,200.19077790564972,0.0538803688679165,9.312744935423105,6.668804013587153,216.00941954422456,5.649631487990901,111.32243057802742,93.71266026772582
774,3,38,2,3.0,7.0,70.0,23.0,2015-02-24,2015,2,24,5.158006628258352,167.39429167571322,101.43807742478492,95.93267770214116,26.360596534260974,156.00339955661576,13.200194592874068,54.24199470449417,999.7291611139444,9.742194780791037,190.4193604155853,0.1324353219133878,2.3423912031354637,7.936857136526648,243.8642195381097,5.295307670926561,103.24533683607444,92.8085007706168
774,3,38,2,4.0,9.0,71.0,19.0,2015-02-26,2015,2,26,5.850784590931539,168.70847190212854,110.57289576333528,87.59629987446296,28.147172948477845,154.20608411535298,14.21358690223584,54.07632878089686,1008.6924607550663,10.449956305025824,178.48791362122915,0.0646681483961461,3.3636049791096787,8.861710897927862,228.1254578399745,5.821733678784086,111.19316981688232,87.1264545969314
774,3,38,2,5.0,9.0,69.0,27.0,2015-03-04,2015,3,4,4.416282807571494,147.40771053263387,106.9888558187422,86.99163647275624,32.28964972934981,144.8488803348592,23.86883437188982,59.64352233004802,989.9746016688106,9.734567611442998,142.8362152506692,0.0500092479836883,2.693028920299534,14.155693921235477,270.7153397473562,4.635170515479842,107.84305850002904,90.52749689932192
774,3,38,2,5.0,10.0,75.0,26.0,2015-03-07,2015,3,7,4.421012266977492,148.89859411156078,93.1782877387365,70.87762277746207,21.900498906926245,163.2718203603724,16.045228194501167,55.555587922824806,1003.7002092814164,11.043239832134846,199.84786609176453,0.0385364469423038,3.1392805035474285,7.878611499417417,240.09374893466804,4.409968882106779,89.34076666919178,70.85791264392152
